gene_id	length
ECEF_Leg_TRINITY_DN10770_c0_g1	802.00
ECEF_Leg_TRINITY_DN10786_c0_g1	1520.00
ECEF_Leg_TRINITY_DN10803_c0_g2	1204.00
ECEF_Leg_TRINITY_DN10820_c0_g1	1063.00
ECEF_Leg_TRINITY_DN10839_c0_g1	652.00
ECEF_Leg_TRINITY_DN10844_c0_g1	493.00
ECEF_Leg_TRINITY_DN10845_c0_g1	663.00
ECEF_Leg_TRINITY_DN10881_c0_g3	2079.00
ECEF_Leg_TRINITY_DN10902_c0_g1	773.00
ECEF_Leg_TRINITY_DN10925_c0_g1	404.00
ECEF_Leg_TRINITY_DN10972_c0_g1	809.00
ECEF_Leg_TRINITY_DN11004_c0_g1	2472.00
ECEF_Leg_TRINITY_DN11004_c0_g2	551.00
ECEF_Leg_TRINITY_DN11023_c0_g1	1451.00
ECEF_Leg_TRINITY_DN11026_c0_g1	1053.00
ECEF_Leg_TRINITY_DN11026_c0_g3	706.00
ECEF_Leg_TRINITY_DN11032_c0_g1	916.00
ECEF_Leg_TRINITY_DN11033_c0_g1	426.00
ECEF_Leg_TRINITY_DN11050_c0_g1	653.00
ECEF_Leg_TRINITY_DN11050_c1_g1	923.00
ECEF_Leg_TRINITY_DN11073_c0_g1	4101.00
ECEF_Leg_TRINITY_DN11078_c0_g2	1779.00
ECEF_Leg_TRINITY_DN11079_c0_g1	460.00
ECEF_Leg_TRINITY_DN11083_c0_g2	838.00
ECEF_Leg_TRINITY_DN11084_c0_g1	658.00
ECEF_Leg_TRINITY_DN11101_c0_g1	978.00
ECEF_Leg_TRINITY_DN11162_c0_g1	982.00
ECEF_Leg_TRINITY_DN11168_c1_g1	822.00
ECEF_Leg_TRINITY_DN11175_c1_g1	1435.00
ECEF_Leg_TRINITY_DN11184_c0_g1	593.00
ECEF_Leg_TRINITY_DN11188_c0_g1	419.00
ECEF_Leg_TRINITY_DN11199_c0_g1	602.00
ECEF_Leg_TRINITY_DN11205_c0_g1	917.00
ECEF_Leg_TRINITY_DN11211_c0_g1	510.00
ECEF_Leg_TRINITY_DN11214_c0_g1	486.00
ECEF_Leg_TRINITY_DN11230_c0_g1	528.00
ECEF_Leg_TRINITY_DN11230_c0_g2	717.00
ECEF_Leg_TRINITY_DN11230_c0_g3	762.00
ECEF_Leg_TRINITY_DN1123_c0_g1	436.00
ECEF_Leg_TRINITY_DN11249_c0_g1	775.00
ECEF_Leg_TRINITY_DN11271_c0_g3	1212.00
ECEF_Leg_TRINITY_DN11271_c0_g4	886.00
ECEF_Leg_TRINITY_DN11283_c0_g1	541.00
ECEF_Leg_TRINITY_DN11283_c0_g2	1812.00
ECEF_Leg_TRINITY_DN11288_c0_g1	784.00
ECEF_Leg_TRINITY_DN11297_c0_g1	586.00
ECEF_Leg_TRINITY_DN11302_c0_g1	416.00
ECEF_Leg_TRINITY_DN11304_c0_g1	579.00
ECEF_Leg_TRINITY_DN11323_c0_g1	406.00
ECEF_Leg_TRINITY_DN11324_c0_g3	780.00
ECEF_Leg_TRINITY_DN11340_c0_g1	488.00
ECEF_Leg_TRINITY_DN11357_c0_g1	964.00
ECEF_Leg_TRINITY_DN11425_c0_g1	562.00
ECEF_Leg_TRINITY_DN11463_c0_g3	858.00
ECEF_Leg_TRINITY_DN11468_c0_g4	787.00
ECEF_Leg_TRINITY_DN11496_c0_g3	498.00
ECEF_Leg_TRINITY_DN11518_c0_g1	442.00
ECEF_Leg_TRINITY_DN11568_c0_g1	767.00
ECEF_Leg_TRINITY_DN11587_c0_g1	891.00
ECEF_Leg_TRINITY_DN11587_c0_g2	418.00
ECEF_Leg_TRINITY_DN11596_c0_g1	690.00
ECEF_Leg_TRINITY_DN1161_c0_g1	707.00
ECEF_Leg_TRINITY_DN11640_c0_g1	1966.00
ECEF_Leg_TRINITY_DN11662_c0_g1	1205.00
ECEF_Leg_TRINITY_DN11664_c0_g1	815.00
ECEF_Leg_TRINITY_DN11676_c0_g1	1582.00
ECEF_Leg_TRINITY_DN11688_c0_g2	939.00
ECEF_Leg_TRINITY_DN11689_c0_g2	529.00
ECEF_Leg_TRINITY_DN11689_c0_g3	1179.00
ECEF_Leg_TRINITY_DN11694_c0_g1	2161.00
ECEF_Leg_TRINITY_DN11703_c0_g1	984.00
ECEF_Leg_TRINITY_DN11718_c0_g1	547.00
ECEF_Leg_TRINITY_DN11735_c0_g2	407.00
ECEF_Leg_TRINITY_DN11737_c0_g1	579.00
ECEF_Leg_TRINITY_DN11757_c0_g1	402.00
ECEF_Leg_TRINITY_DN11775_c0_g1	515.00
ECEF_Leg_TRINITY_DN11779_c0_g2	1086.00
ECEF_Leg_TRINITY_DN11784_c0_g1	499.00
ECEF_Leg_TRINITY_DN11785_c0_g1	849.00
ECEF_Leg_TRINITY_DN11798_c0_g1	703.00
ECEF_Leg_TRINITY_DN11799_c0_g3	683.00
ECEF_Leg_TRINITY_DN11812_c0_g1	428.00
ECEF_Leg_TRINITY_DN11843_c0_g1	448.00
ECEF_Leg_TRINITY_DN1187_c0_g1	1718.00
ECEF_Leg_TRINITY_DN11881_c0_g1	1045.00
ECEF_Leg_TRINITY_DN11895_c0_g1	842.00
ECEF_Leg_TRINITY_DN11916_c0_g1	1607.00
ECEF_Leg_TRINITY_DN11934_c0_g1	4454.00
ECEF_Leg_TRINITY_DN1196_c0_g2	580.00
ECEF_Leg_TRINITY_DN11971_c0_g1	794.00
ECEF_Leg_TRINITY_DN11973_c0_g3	1300.00
ECEF_Leg_TRINITY_DN11990_c0_g1	1064.00
ECEF_Leg_TRINITY_DN12002_c0_g1	762.31
ECEF_Leg_TRINITY_DN1203_c0_g1	513.00
ECEF_Leg_TRINITY_DN12053_c0_g1	1640.00
ECEF_Leg_TRINITY_DN12056_c0_g1	2116.00
ECEF_Leg_TRINITY_DN12080_c0_g1	1492.00
ECEF_Leg_TRINITY_DN12083_c0_g1	577.00
ECEF_Leg_TRINITY_DN12084_c0_g1	1251.00
ECEF_Leg_TRINITY_DN12087_c0_g1	752.00
ECEF_Leg_TRINITY_DN12100_c0_g1	761.00
ECEF_Leg_TRINITY_DN12117_c0_g1	965.00
ECEF_Leg_TRINITY_DN12119_c0_g3	552.00
ECEF_Leg_TRINITY_DN12126_c0_g2	481.00
ECEF_Leg_TRINITY_DN12128_c0_g1	1220.00
ECEF_Leg_TRINITY_DN12142_c0_g1	550.00
ECEF_Leg_TRINITY_DN12183_c0_g1	1345.00
ECEF_Leg_TRINITY_DN12186_c0_g1	443.00
ECEF_Leg_TRINITY_DN1219_c0_g1	624.00
ECEF_Leg_TRINITY_DN12209_c0_g2	675.00
ECEF_Leg_TRINITY_DN12211_c0_g1	531.00
ECEF_Leg_TRINITY_DN1223_c0_g1	809.00
ECEF_Leg_TRINITY_DN12256_c0_g1	844.00
ECEF_Leg_TRINITY_DN12266_c0_g2	503.00
ECEF_Leg_TRINITY_DN1228_c0_g1	572.00
ECEF_Leg_TRINITY_DN12294_c0_g1	762.00
ECEF_Leg_TRINITY_DN12303_c0_g1	1238.00
ECEF_Leg_TRINITY_DN12355_c0_g1	1165.00
ECEF_Leg_TRINITY_DN12380_c0_g1	666.00
ECEF_Leg_TRINITY_DN12403_c0_g1	550.00
ECEF_Leg_TRINITY_DN12463_c0_g1	1422.00
ECEF_Leg_TRINITY_DN12481_c0_g1	2408.00
ECEF_Leg_TRINITY_DN12495_c0_g2	1311.00
ECEF_Leg_TRINITY_DN12496_c0_g1	639.00
ECEF_Leg_TRINITY_DN12538_c0_g2	408.00
ECEF_Leg_TRINITY_DN12554_c0_g1	674.69
ECEF_Leg_TRINITY_DN12556_c0_g1	408.00
ECEF_Leg_TRINITY_DN12573_c0_g1	720.00
ECEF_Leg_TRINITY_DN12593_c0_g1	624.00
ECEF_Leg_TRINITY_DN12593_c0_g4	694.00
ECEF_Leg_TRINITY_DN12597_c1_g1	599.00
ECEF_Leg_TRINITY_DN12607_c0_g1	499.00
ECEF_Leg_TRINITY_DN12658_c0_g1	740.00
ECEF_Leg_TRINITY_DN1265_c0_g1	833.00
ECEF_Leg_TRINITY_DN12682_c0_g1	750.00
ECEF_Leg_TRINITY_DN12688_c0_g1	2265.00
ECEF_Leg_TRINITY_DN12706_c0_g1	1221.00
ECEF_Leg_TRINITY_DN12719_c0_g1	654.00
ECEF_Leg_TRINITY_DN12727_c0_g1	852.00
ECEF_Leg_TRINITY_DN12768_c0_g1	626.00
ECEF_Leg_TRINITY_DN12770_c0_g1	1026.00
ECEF_Leg_TRINITY_DN12779_c0_g1	979.00
ECEF_Leg_TRINITY_DN12789_c0_g1	1515.00
ECEF_Leg_TRINITY_DN12810_c0_g1	894.00
ECEF_Leg_TRINITY_DN12824_c0_g1	475.00
ECEF_Leg_TRINITY_DN12867_c0_g1	520.00
ECEF_Leg_TRINITY_DN12874_c0_g1	774.00
ECEF_Leg_TRINITY_DN12893_c0_g1	1443.00
ECEF_Leg_TRINITY_DN12917_c0_g1	711.00
ECEF_Leg_TRINITY_DN12940_c0_g1	873.00
ECEF_Leg_TRINITY_DN12946_c0_g1	539.00
ECEF_Leg_TRINITY_DN13026_c0_g2	1679.00
ECEF_Leg_TRINITY_DN13030_c0_g1	509.00
ECEF_Leg_TRINITY_DN13033_c0_g1	584.00
ECEF_Leg_TRINITY_DN13033_c0_g2	1905.00
ECEF_Leg_TRINITY_DN13033_c0_g3	543.00
ECEF_Leg_TRINITY_DN13066_c0_g1	827.00
ECEF_Leg_TRINITY_DN13134_c0_g1	426.00
ECEF_Leg_TRINITY_DN13170_c0_g2	769.00
ECEF_Leg_TRINITY_DN13170_c0_g3	671.00
ECEF_Leg_TRINITY_DN13173_c0_g3	787.00
ECEF_Leg_TRINITY_DN13191_c0_g1	1606.00
ECEF_Leg_TRINITY_DN13212_c1_g1	667.00
ECEF_Leg_TRINITY_DN13219_c0_g1	1307.00
ECEF_Leg_TRINITY_DN13225_c0_g2	1191.00
ECEF_Leg_TRINITY_DN13247_c1_g1	1050.00
ECEF_Leg_TRINITY_DN13284_c0_g1	433.00
ECEF_Leg_TRINITY_DN1328_c0_g1	808.00
ECEF_Leg_TRINITY_DN13312_c0_g1	569.00
ECEF_Leg_TRINITY_DN13320_c0_g1	411.00
ECEF_Leg_TRINITY_DN13353_c0_g3	600.00
ECEF_Leg_TRINITY_DN13398_c0_g1	1220.00
ECEF_Leg_TRINITY_DN1341_c0_g1	589.00
ECEF_Leg_TRINITY_DN13421_c0_g1	1867.00
ECEF_Leg_TRINITY_DN13423_c0_g1	935.00
ECEF_Leg_TRINITY_DN13434_c0_g1	482.00
ECEF_Leg_TRINITY_DN13442_c0_g1	1597.00
ECEF_Leg_TRINITY_DN13457_c0_g1	671.43
ECEF_Leg_TRINITY_DN13464_c0_g1	740.00
ECEF_Leg_TRINITY_DN13485_c0_g1	545.00
ECEF_Leg_TRINITY_DN13488_c0_g1	1275.00
ECEF_Leg_TRINITY_DN13506_c0_g1	654.00
ECEF_Leg_TRINITY_DN13508_c0_g1	606.00
ECEF_Leg_TRINITY_DN13518_c1_g3	988.00
ECEF_Leg_TRINITY_DN13538_c0_g1	1932.00
ECEF_Leg_TRINITY_DN13540_c0_g1	2544.00
ECEF_Leg_TRINITY_DN13544_c0_g2	773.00
ECEF_Leg_TRINITY_DN1355_c0_g1	503.00
ECEF_Leg_TRINITY_DN13568_c0_g1	884.00
ECEF_Leg_TRINITY_DN13645_c0_g1	1065.00
ECEF_Leg_TRINITY_DN13667_c0_g1	1599.00
ECEF_Leg_TRINITY_DN13677_c0_g3	942.00
ECEF_Leg_TRINITY_DN13681_c0_g1	425.00
ECEF_Leg_TRINITY_DN13686_c0_g2	1123.00
ECEF_Leg_TRINITY_DN13688_c0_g1	1637.00
ECEF_Leg_TRINITY_DN13704_c0_g1	491.00
ECEF_Leg_TRINITY_DN13718_c0_g1	765.00
ECEF_Leg_TRINITY_DN13721_c0_g1	732.00
ECEF_Leg_TRINITY_DN13721_c0_g3	625.00
ECEF_Leg_TRINITY_DN13728_c0_g3	1277.00
ECEF_Leg_TRINITY_DN13775_c0_g1	605.00
ECEF_Leg_TRINITY_DN13800_c0_g1	553.00
ECEF_Leg_TRINITY_DN13805_c0_g1	655.00
ECEF_Leg_TRINITY_DN13810_c0_g1	1453.00
ECEF_Leg_TRINITY_DN13827_c0_g4	638.00
ECEF_Leg_TRINITY_DN13829_c0_g1	903.00
ECEF_Leg_TRINITY_DN13833_c0_g1	3175.00
ECEF_Leg_TRINITY_DN13858_c0_g2	3190.00
ECEF_Leg_TRINITY_DN13865_c0_g1	1623.00
ECEF_Leg_TRINITY_DN13887_c0_g3	798.00
ECEF_Leg_TRINITY_DN13890_c0_g1	2907.00
ECEF_Leg_TRINITY_DN13894_c0_g1	661.00
ECEF_Leg_TRINITY_DN13914_c0_g4	1134.00
ECEF_Leg_TRINITY_DN13920_c0_g1	627.00
ECEF_Leg_TRINITY_DN13927_c0_g1	1480.00
ECEF_Leg_TRINITY_DN13929_c0_g1	1235.00
ECEF_Leg_TRINITY_DN13943_c0_g1	996.00
ECEF_Leg_TRINITY_DN13959_c0_g1	509.00
ECEF_Leg_TRINITY_DN13970_c0_g3	665.00
ECEF_Leg_TRINITY_DN13979_c0_g2	403.00
ECEF_Leg_TRINITY_DN13988_c0_g1	540.00
ECEF_Leg_TRINITY_DN14018_c0_g1	1176.00
ECEF_Leg_TRINITY_DN14025_c0_g2	2047.00
ECEF_Leg_TRINITY_DN14035_c0_g1	687.00
ECEF_Leg_TRINITY_DN14059_c0_g1	584.00
ECEF_Leg_TRINITY_DN14059_c0_g2	788.00
ECEF_Leg_TRINITY_DN14063_c0_g1	2451.00
ECEF_Leg_TRINITY_DN14063_c0_g2	779.00
ECEF_Leg_TRINITY_DN14077_c0_g1	616.00
ECEF_Leg_TRINITY_DN14097_c0_g2	1185.00
ECEF_Leg_TRINITY_DN14097_c0_g3	714.00
ECEF_Leg_TRINITY_DN14118_c0_g1	854.00
ECEF_Leg_TRINITY_DN14123_c0_g1	1537.00
ECEF_Leg_TRINITY_DN14154_c0_g1	625.00
ECEF_Leg_TRINITY_DN14156_c0_g1	582.00
ECEF_Leg_TRINITY_DN14181_c0_g1	763.32
ECEF_Leg_TRINITY_DN14183_c0_g1	1342.00
ECEF_Leg_TRINITY_DN14211_c0_g1	758.00
ECEF_Leg_TRINITY_DN14240_c0_g3	2190.00
ECEF_Leg_TRINITY_DN14263_c0_g1	422.00
ECEF_Leg_TRINITY_DN14270_c0_g1	1726.00
ECEF_Leg_TRINITY_DN14280_c0_g1	1841.00
ECEF_Leg_TRINITY_DN14333_c0_g1	835.00
ECEF_Leg_TRINITY_DN14350_c0_g2	461.00
ECEF_Leg_TRINITY_DN1437_c0_g1	513.00
ECEF_Leg_TRINITY_DN14388_c0_g1	463.00
ECEF_Leg_TRINITY_DN14388_c0_g2	673.00
ECEF_Leg_TRINITY_DN14388_c0_g3	543.00
ECEF_Leg_TRINITY_DN14409_c0_g1	955.00
ECEF_Leg_TRINITY_DN14421_c0_g1	2138.00
ECEF_Leg_TRINITY_DN14429_c0_g1	2791.00
ECEF_Leg_TRINITY_DN14433_c0_g1	2015.00
ECEF_Leg_TRINITY_DN14441_c0_g1	1229.00
ECEF_Leg_TRINITY_DN14445_c0_g1	847.00
ECEF_Leg_TRINITY_DN14456_c0_g1	2000.00
ECEF_Leg_TRINITY_DN14460_c0_g1	1166.00
ECEF_Leg_TRINITY_DN14461_c0_g1	816.00
ECEF_Leg_TRINITY_DN14475_c0_g2	872.00
ECEF_Leg_TRINITY_DN14478_c0_g1	1779.00
ECEF_Leg_TRINITY_DN14495_c0_g1	730.00
ECEF_Leg_TRINITY_DN14496_c0_g1	1684.00
ECEF_Leg_TRINITY_DN14501_c0_g1	1289.00
ECEF_Leg_TRINITY_DN14513_c0_g1	1950.00
ECEF_Leg_TRINITY_DN1451_c0_g1	694.00
ECEF_Leg_TRINITY_DN14532_c0_g1	3565.00
ECEF_Leg_TRINITY_DN14546_c0_g1	1268.00
ECEF_Leg_TRINITY_DN14558_c0_g1	1624.00
ECEF_Leg_TRINITY_DN14570_c1_g2	1028.00
ECEF_Leg_TRINITY_DN14592_c0_g1	1559.00
ECEF_Leg_TRINITY_DN14601_c0_g1	1438.00
ECEF_Leg_TRINITY_DN14648_c0_g2	410.00
ECEF_Leg_TRINITY_DN14649_c0_g2	615.00
ECEF_Leg_TRINITY_DN14659_c0_g1	676.00
ECEF_Leg_TRINITY_DN14684_c0_g1	1319.00
ECEF_Leg_TRINITY_DN14713_c0_g1	660.00
ECEF_Leg_TRINITY_DN14739_c1_g4	1705.00
ECEF_Leg_TRINITY_DN14739_c1_g6	951.00
ECEF_Leg_TRINITY_DN14743_c0_g1	1170.00
ECEF_Leg_TRINITY_DN14748_c0_g1	877.00
ECEF_Leg_TRINITY_DN14769_c0_g1	1298.00
ECEF_Leg_TRINITY_DN14822_c0_g1	1556.00
ECEF_Leg_TRINITY_DN14829_c0_g1	796.00
ECEF_Leg_TRINITY_DN1482_c0_g1	548.00
ECEF_Leg_TRINITY_DN14838_c0_g1	1025.00
ECEF_Leg_TRINITY_DN14841_c0_g1	551.00
ECEF_Leg_TRINITY_DN14841_c0_g2	676.00
ECEF_Leg_TRINITY_DN14846_c0_g1	647.00
ECEF_Leg_TRINITY_DN14846_c0_g5	3399.00
ECEF_Leg_TRINITY_DN14850_c0_g1	930.00
ECEF_Leg_TRINITY_DN14854_c0_g1	771.00
ECEF_Leg_TRINITY_DN14861_c0_g1	1413.00
ECEF_Leg_TRINITY_DN14870_c0_g1	2241.00
ECEF_Leg_TRINITY_DN14872_c0_g1	1598.00
ECEF_Leg_TRINITY_DN14883_c0_g1	1461.00
ECEF_Leg_TRINITY_DN14884_c0_g1	911.00
ECEF_Leg_TRINITY_DN14889_c0_g1	2788.00
ECEF_Leg_TRINITY_DN14896_c0_g1	573.00
ECEF_Leg_TRINITY_DN14917_c0_g1	884.00
ECEF_Leg_TRINITY_DN14920_c0_g1	1769.00
ECEF_Leg_TRINITY_DN14920_c0_g2	1530.00
ECEF_Leg_TRINITY_DN14959_c0_g1	1091.00
ECEF_Leg_TRINITY_DN15009_c0_g1	496.00
ECEF_Leg_TRINITY_DN15010_c0_g1	575.00
ECEF_Leg_TRINITY_DN15010_c0_g2	2096.00
ECEF_Leg_TRINITY_DN15030_c0_g1	776.00
ECEF_Leg_TRINITY_DN15042_c0_g1	1031.00
ECEF_Leg_TRINITY_DN15080_c0_g3	407.00
ECEF_Leg_TRINITY_DN15106_c0_g2	1314.00
ECEF_Leg_TRINITY_DN15124_c0_g1	839.00
ECEF_Leg_TRINITY_DN15132_c0_g1	1124.00
ECEF_Leg_TRINITY_DN15132_c0_g2	568.00
ECEF_Leg_TRINITY_DN15133_c0_g1	1750.00
ECEF_Leg_TRINITY_DN15133_c0_g2	710.00
ECEF_Leg_TRINITY_DN15141_c0_g1	617.00
ECEF_Leg_TRINITY_DN15145_c0_g1	1193.00
ECEF_Leg_TRINITY_DN15148_c0_g1	731.00
ECEF_Leg_TRINITY_DN15158_c0_g3	2140.00
ECEF_Leg_TRINITY_DN15179_c0_g1	1140.00
ECEF_Leg_TRINITY_DN15180_c0_g1	648.00
ECEF_Leg_TRINITY_DN15183_c0_g1	932.00
ECEF_Leg_TRINITY_DN15202_c0_g1	1276.00
ECEF_Leg_TRINITY_DN15210_c0_g1	1272.00
ECEF_Leg_TRINITY_DN15229_c0_g1	941.00
ECEF_Leg_TRINITY_DN15272_c0_g1	1558.00
ECEF_Leg_TRINITY_DN15273_c0_g1	701.00
ECEF_Leg_TRINITY_DN15274_c0_g2	946.00
ECEF_Leg_TRINITY_DN15276_c0_g1	2387.00
ECEF_Leg_TRINITY_DN15282_c0_g1	632.00
ECEF_Leg_TRINITY_DN15292_c0_g1	653.00
ECEF_Leg_TRINITY_DN15311_c0_g1	1565.00
ECEF_Leg_TRINITY_DN15312_c0_g1	833.00
ECEF_Leg_TRINITY_DN15322_c0_g1	2464.00
ECEF_Leg_TRINITY_DN15324_c0_g1	842.00
ECEF_Leg_TRINITY_DN15329_c0_g1	1000.00
ECEF_Leg_TRINITY_DN15352_c0_g1	1461.26
ECEF_Leg_TRINITY_DN15353_c0_g1	1386.00
ECEF_Leg_TRINITY_DN15353_c0_g2	1954.00
ECEF_Leg_TRINITY_DN15364_c0_g1	507.00
ECEF_Leg_TRINITY_DN15364_c0_g2	943.00
ECEF_Leg_TRINITY_DN15381_c0_g1	2123.00
ECEF_Leg_TRINITY_DN15426_c0_g1	1081.00
ECEF_Leg_TRINITY_DN15434_c0_g2	1081.00
ECEF_Leg_TRINITY_DN15435_c0_g1	1463.00
ECEF_Leg_TRINITY_DN15453_c0_g1	1487.00
ECEF_Leg_TRINITY_DN15479_c0_g1	659.00
ECEF_Leg_TRINITY_DN15485_c0_g1	962.00
ECEF_Leg_TRINITY_DN15491_c0_g1	604.00
ECEF_Leg_TRINITY_DN15503_c0_g1	1065.00
ECEF_Leg_TRINITY_DN15510_c1_g1	520.00
ECEF_Leg_TRINITY_DN15516_c0_g2	909.00
ECEF_Leg_TRINITY_DN15516_c0_g3	482.00
ECEF_Leg_TRINITY_DN15516_c0_g4	1028.00
ECEF_Leg_TRINITY_DN15518_c0_g1	769.00
ECEF_Leg_TRINITY_DN15519_c0_g1	1265.00
ECEF_Leg_TRINITY_DN15530_c0_g2	3110.00
ECEF_Leg_TRINITY_DN15548_c0_g1	908.00
ECEF_Leg_TRINITY_DN15549_c0_g1	872.00
ECEF_Leg_TRINITY_DN15550_c0_g1	1448.00
ECEF_Leg_TRINITY_DN15554_c0_g1	1350.00
ECEF_Leg_TRINITY_DN15555_c0_g1	888.00
ECEF_Leg_TRINITY_DN15562_c0_g2	1658.00
ECEF_Leg_TRINITY_DN15578_c0_g1	961.00
ECEF_Leg_TRINITY_DN15592_c0_g1	692.98
ECEF_Leg_TRINITY_DN15593_c0_g1	1650.00
ECEF_Leg_TRINITY_DN15611_c0_g1	1653.00
ECEF_Leg_TRINITY_DN15622_c0_g1	499.00
ECEF_Leg_TRINITY_DN15626_c0_g2	1461.00
ECEF_Leg_TRINITY_DN15630_c0_g1	1447.00
ECEF_Leg_TRINITY_DN15635_c0_g1	511.00
ECEF_Leg_TRINITY_DN15647_c0_g1	1344.88
ECEF_Leg_TRINITY_DN15652_c0_g3	1232.00
ECEF_Leg_TRINITY_DN15656_c0_g1	2607.00
ECEF_Leg_TRINITY_DN15662_c0_g1	2311.00
ECEF_Leg_TRINITY_DN15667_c0_g1	1068.00
ECEF_Leg_TRINITY_DN15674_c0_g1	2188.00
ECEF_Leg_TRINITY_DN15675_c0_g1	2648.00
ECEF_Leg_TRINITY_DN15680_c1_g1	1447.00
ECEF_Leg_TRINITY_DN15686_c0_g1	1331.00
ECEF_Leg_TRINITY_DN15718_c0_g1	1141.21
ECEF_Leg_TRINITY_DN15724_c0_g1	1139.00
ECEF_Leg_TRINITY_DN1573_c0_g1	733.00
ECEF_Leg_TRINITY_DN15741_c0_g1	2818.00
ECEF_Leg_TRINITY_DN15757_c0_g1	2147.00
ECEF_Leg_TRINITY_DN15762_c0_g1	3754.00
ECEF_Leg_TRINITY_DN15776_c0_g1	1915.00
ECEF_Leg_TRINITY_DN15778_c1_g1	1597.00
ECEF_Leg_TRINITY_DN15779_c0_g1	973.00
ECEF_Leg_TRINITY_DN15791_c0_g1	765.00
ECEF_Leg_TRINITY_DN15793_c0_g1	2522.00
ECEF_Leg_TRINITY_DN15795_c0_g2	2467.00
ECEF_Leg_TRINITY_DN15831_c0_g1	2904.00
ECEF_Leg_TRINITY_DN15847_c0_g1	1873.00
ECEF_Leg_TRINITY_DN15849_c0_g1	2857.00
ECEF_Leg_TRINITY_DN15852_c0_g2	598.00
ECEF_Leg_TRINITY_DN15868_c0_g2	607.00
ECEF_Leg_TRINITY_DN15874_c0_g2	1475.00
ECEF_Leg_TRINITY_DN15876_c0_g1	1536.00
ECEF_Leg_TRINITY_DN15905_c0_g1	935.00
ECEF_Leg_TRINITY_DN15916_c0_g1	1338.00
ECEF_Leg_TRINITY_DN15937_c0_g2	812.00
ECEF_Leg_TRINITY_DN15938_c0_g1	854.00
ECEF_Leg_TRINITY_DN15954_c0_g1	1593.00
ECEF_Leg_TRINITY_DN15958_c0_g1	1089.00
ECEF_Leg_TRINITY_DN15960_c0_g1	1611.00
ECEF_Leg_TRINITY_DN15971_c0_g1	2041.00
ECEF_Leg_TRINITY_DN15978_c0_g1	1440.00
ECEF_Leg_TRINITY_DN15996_c0_g1	2489.00
ECEF_Leg_TRINITY_DN16003_c0_g1	1234.00
ECEF_Leg_TRINITY_DN16012_c0_g1	959.00
ECEF_Leg_TRINITY_DN16013_c0_g1	1832.00
ECEF_Leg_TRINITY_DN16016_c0_g1	1327.00
ECEF_Leg_TRINITY_DN16017_c0_g1	1632.00
ECEF_Leg_TRINITY_DN16029_c0_g1	1007.00
ECEF_Leg_TRINITY_DN16031_c0_g1	1703.00
ECEF_Leg_TRINITY_DN16033_c0_g2	2672.00
ECEF_Leg_TRINITY_DN16036_c0_g1	2581.00
ECEF_Leg_TRINITY_DN16045_c0_g2	599.00
ECEF_Leg_TRINITY_DN16046_c0_g1	904.19
ECEF_Leg_TRINITY_DN16059_c0_g1	1929.00
ECEF_Leg_TRINITY_DN16067_c0_g1	3065.00
ECEF_Leg_TRINITY_DN16076_c0_g1	514.00
ECEF_Leg_TRINITY_DN16091_c0_g1	4209.00
ECEF_Leg_TRINITY_DN16094_c0_g1	2453.00
ECEF_Leg_TRINITY_DN16099_c0_g1	815.00
ECEF_Leg_TRINITY_DN16109_c0_g1	1931.00
ECEF_Leg_TRINITY_DN16111_c0_g1	1916.00
ECEF_Leg_TRINITY_DN16120_c0_g2	666.00
ECEF_Leg_TRINITY_DN16126_c0_g1	1034.00
ECEF_Leg_TRINITY_DN16132_c0_g1	1848.00
ECEF_Leg_TRINITY_DN16166_c1_g2	708.00
ECEF_Leg_TRINITY_DN16185_c0_g1	1811.00
ECEF_Leg_TRINITY_DN16186_c0_g1	2901.00
ECEF_Leg_TRINITY_DN16194_c0_g1	1842.00
ECEF_Leg_TRINITY_DN16200_c0_g1	2557.00
ECEF_Leg_TRINITY_DN16212_c0_g1	759.00
ECEF_Leg_TRINITY_DN16218_c0_g1	5704.00
ECEF_Leg_TRINITY_DN16225_c0_g1	1129.00
ECEF_Leg_TRINITY_DN16226_c0_g1	1725.00
ECEF_Leg_TRINITY_DN16237_c0_g1	4533.00
ECEF_Leg_TRINITY_DN16240_c0_g1	1402.00
ECEF_Leg_TRINITY_DN16246_c0_g1	738.00
ECEF_Leg_TRINITY_DN16248_c0_g1	717.00
ECEF_Leg_TRINITY_DN16260_c0_g1	896.00
ECEF_Leg_TRINITY_DN16263_c0_g2	3174.00
ECEF_Leg_TRINITY_DN1627_c0_g1	456.00
ECEF_Leg_TRINITY_DN16284_c0_g1	1097.00
ECEF_Leg_TRINITY_DN16294_c0_g1	1665.00
ECEF_Leg_TRINITY_DN16302_c0_g2	2081.00
ECEF_Leg_TRINITY_DN16304_c0_g1	631.00
ECEF_Leg_TRINITY_DN16304_c0_g2	574.00
ECEF_Leg_TRINITY_DN16304_c0_g4	449.00
ECEF_Leg_TRINITY_DN16309_c0_g1	1415.00
ECEF_Leg_TRINITY_DN16319_c0_g2	1196.00
ECEF_Leg_TRINITY_DN16343_c0_g1	1996.00
ECEF_Leg_TRINITY_DN16345_c0_g1	2594.00
ECEF_Leg_TRINITY_DN16365_c0_g1	1199.13
ECEF_Leg_TRINITY_DN16374_c0_g3	2031.00
ECEF_Leg_TRINITY_DN16378_c0_g1	734.00
ECEF_Leg_TRINITY_DN16384_c0_g1	1323.00
